sourceid rave_met rave_metcorr rave_meterr rave_teff rave_tefferr rave_logg rave_loggerr lamost_met lamost_meterr lamost_teff lamost_tefferr lamost_logg lamost_loggerr tgas_parallax tgas_parallaxerr
4021079911593673600 nan nan nan nan nan nan nan nan nan nan nan nan nan 38.2787816449 0.252334934873
5858576597111149952 nan nan nan nan nan nan nan nan nan nan nan nan nan 6.18648152142 0.412017165262
6099000585642900864 nan nan nan nan nan nan nan nan nan nan nan nan nan 41.3012002801 0.289673012494
4296208094872013184 nan nan nan nan nan nan nan nan nan nan nan nan nan 18.5134596667 0.292974129459
2031479089595983360 nan nan nan nan nan nan nan nan nan nan nan nan nan 19.1001306838 0.408902502586
6692069564164393472 nan nan nan nan nan nan nan nan nan nan nan nan nan 21.7730363326 0.350360282264
1827242811876888960 nan nan nan nan nan nan nan nan nan nan nan nan nan 50.3992686318 0.217516541399
2029433516936897152 nan nan nan nan nan nan nan nan nan nan nan nan nan 62.3777604869 0.580996287774
2029433516936897152 nan nan nan nan nan nan nan nan nan nan nan nan nan 62.3777604869 0.580996287774
6429295046856139136 nan nan nan nan nan nan nan nan nan nan nan nan nan 6.83715222579 0.245372346192
4224259489925754880 nan nan nan nan nan nan nan nan nan nan nan nan nan 50.8211276353 0.243469483584
1815418182794589952 nan nan nan nan nan nan nan nan nan nan nan nan nan 26.4441228529 0.335112820481
6369544114669387264 nan nan nan nan nan nan nan nan nan nan nan nan nan 25.238330811 0.290535451289
1732018851434208000 nan nan nan nan nan nan nan nan nan nan nan nan nan 13.9526425659 0.515268229453
1380825663472844800 nan nan nan nan nan nan nan nan nan nan nan nan nan 7.7617809332 0.249262682901
1510191590256382976 nan nan nan nan nan nan nan nan nan nan nan nan nan 7.2586270023 0.475140273264
4606030164974227968 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.22021277066 0.239016613897
1925321654251226240 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.58858371463 0.354400255601
1891507548528315904 nan nan nan nan nan nan nan nan nan nan nan nan nan 4.56070539063 0.420863172489
1340497604189897216 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.96554770643 0.30194482578
179498262531711744 nan nan nan nan nan nan nan nan nan nan nan nan nan 5.11792624454 0.283287230375
1849786476735149312 nan nan nan nan nan nan nan nan nan nan nan nan nan 10.8498240466 0.274902742743
439327497424579584 nan nan nan nan nan nan nan nan nan nan nan nan nan 2.45322233079 0.254234803052
3107267173455384192 -0.17 -0.00343721 0.08 4978.1 64.0 4.02 0.12 nan nan nan nan nan nan 6.29393671554 0.262378555792
5540006949934104448 nan nan nan nan nan nan nan nan nan nan nan nan nan 34.263164565 0.245532675038
3073443756244330624 nan nan nan nan nan nan nan nan nan nan nan nan nan 19.294447517 0.255430277993
5638825935445238400 nan nan nan nan nan nan nan nan nan nan nan nan nan 20.0310848966 0.218903393255
5528196339625823488 nan nan nan nan nan nan nan nan nan nan nan nan nan 10.4851611137 0.209550248756
603083811462319360 nan nan nan nan nan nan nan nan nan nan nan nan nan 11.656611213 0.282071875182
608182830996480512 nan nan nan nan nan nan nan nan nan nan nan nan nan 11.9451145225 0.633216403015
713135098517546240 nan nan nan nan nan nan nan nan nan nan nan nan nan 13.0102932777 0.272064504052
5649661588170762880 nan nan nan nan nan nan nan nan nan nan nan nan nan 21.8537011199 0.269182108735
637329063182576000 nan nan nan nan nan nan nan nan nan nan nan nan nan 29.1427487063 0.242979726961
5691782332443566208 nan nan nan nan nan nan nan nan nan nan nan nan nan 36.1431512022 0.276791952004
797597520179672064 nan nan nan nan nan nan nan nan nan nan nan nan nan 7.81436069151 0.25576551352
5424836714696814848 nan nan nan nan nan nan nan nan nan nan nan nan nan 24.7408814221 0.225566984683
5412947076991921280 nan nan nan nan nan nan nan nan nan nan nan nan nan 88.3683201794 0.304371841881
3823126380749703168 nan nan nan nan nan nan nan nan nan nan nan nan nan 9.72209207226 0.230210977193
5660492293099538304 nan nan nan nan nan nan nan nan nan nan nan nan nan 22.0400371771 0.241144338879
747266447704593408 nan nan nan nan nan nan nan nan nan nan nan nan nan 55.2751017163 0.238124977558
623408249542044416 nan nan nan nan nan nan nan nan nan nan nan nan nan 13.5054428239 0.232624969817
5461620841846541952 nan nan nan nan nan nan nan nan nan nan nan nan nan 45.3468047496 0.30592473373
5450573876724267392 nan nan nan nan nan nan nan nan nan nan nan nan nan 34.920665175 0.3253672082
1732018851434208000 nan nan nan nan nan nan nan nan nan nan nan nan nan 13.9526425659 0.515268229453
6832155213919483648 nan nan nan nan nan nan nan nan nan nan nan nan nan 21.9375019872 0.262028045279
1846882219848343424 nan nan nan nan nan nan nan nan nan nan nan nan nan 25.2405026242 0.243880974561
6828450684368336640 nan nan nan nan nan nan nan nan nan nan nan nan nan 21.0098118199 0.224312438738
6830027177883750912 nan nan nan nan nan nan nan nan nan nan nan nan nan 34.7776274672 0.248186330585
6592695119126912128 nan nan nan nan nan nan nan nan nan nan nan nan nan 10.7303344717 0.313808111619
6812056381881853056 nan nan nan nan nan nan nan nan nan nan nan nan nan 16.9296740349 0.229620799143
6812056381881853056 nan nan nan nan nan nan nan nan nan nan nan nan nan 16.9296740349 0.229620799143
1779546753373081600 nan nan nan nan nan nan nan nan nan nan nan nan nan 20.4654643173 0.227020932494
2619706540462164992 nan nan nan nan nan nan nan nan nan nan nan nan nan 46.9429459324 0.262268934116
2595360569884153728 nan nan nan nan nan nan nan nan nan nan nan nan nan 8.95360258609 0.231190300466
6243537402065924736 nan nan nan nan nan nan nan nan nan nan nan nan nan 7.09215613261 0.482412200602
2051106987063242880 nan nan nan nan nan nan nan nan nan nan nan nan nan 4.8269420907 0.233503288097
2099606479323357056 nan nan nan nan nan nan nan nan nan nan nan nan nan 9.03695133629 0.223856276532
4937000860200577408 nan nan nan nan nan nan nan nan nan nan nan nan nan 88.8747774831 0.922217115697
770622651659107712 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.72711294084 0.51273867218
846946625690542336 nan nan nan nan nan nan nan nan nan nan nan nan nan 11.8905456264 0.369982871242
1808938623332422656 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.29131952945 0.689484946848
3167323048319718016 nan nan nan nan nan nan nan -0.44 0.274 6521.48 194.78 4.157 4.157 2.48240351192 0.389118191817
3668036348641580288 nan nan nan nan nan nan nan 0.066 0.09 5046.94 64.42 4.583 4.583 6.87505193361 0.294711812212
2135179528771533440 nan nan nan nan nan nan nan -0.452 0.126 6062.46 96.33 4.264 4.264 3.68231278036 0.511795418983
2135179528771533440 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.68231278036 0.511795418983
2135179528771533440 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.68231278036 0.511795418983
2135179528771533440 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.68231278036 0.511795418983
5231963958365132672 nan nan nan nan nan nan nan nan nan nan nan nan nan 11.9369827493 0.27324072726
781641957192661248 nan nan nan nan nan nan nan nan nan nan nan nan nan 1.31472751928 0.583437352878
3758718707581688832 nan nan nan nan nan nan nan nan nan nan nan nan nan 11.7120809635 0.27824565209
3997075201937940224 nan nan nan nan nan nan nan nan nan nan nan nan nan 46.4377512365 0.231323506979
3534621985684385664 nan nan nan nan nan nan nan nan nan nan nan nan nan 8.73017909335 0.331245002231
3796826578009196416 nan nan nan nan nan nan nan nan nan nan nan nan nan 18.1991378385 0.286305414415
3812355324326780544 nan nan nan nan nan nan nan nan nan nan nan nan nan 54.8800582622 0.277869901107
784227768022868096 nan nan nan nan nan nan nan nan nan nan nan nan nan 6.73224316255 0.222066199511
5233604910752167936 nan nan nan nan nan nan nan nan nan nan nan nan nan 9.1576389329 0.321360401269
3979226623525264512 nan nan nan nan nan nan nan nan nan nan nan nan nan 7.35631983744 0.600843035295
3786035180620226560 nan nan nan nan nan nan nan nan nan nan nan nan nan 20.2577618578 0.26873389083
5341787990110780288 nan nan nan nan nan nan nan nan nan nan nan nan nan 33.508155618 0.284561213026
5341673847063464576 nan nan nan nan nan nan nan nan nan nan nan nan nan 25.3172758577 0.258431151648
3799626931046821504 nan nan nan nan nan nan nan nan nan nan nan nan nan 34.0194080964 0.255140027115
3923915244413387520 nan nan nan nan nan nan nan nan nan nan nan nan nan 2.81387017103 0.257241510477
3895948101009018752 nan nan nan nan nan nan nan nan nan nan nan nan nan 4.36086357616 0.300532474385
845335153961255680 nan nan nan nan nan nan nan nan nan nan nan nan nan 8.13320127947 0.238732845643
5370827122992487296 nan nan nan nan nan nan nan nan nan nan nan nan nan 17.7360059127 0.241409525823
3601912715779821824 nan nan nan nan nan nan nan nan nan nan nan nan nan 21.7741353562 0.254249449832
3494677999557554304 nan nan nan nan nan nan nan nan nan nan nan nan nan 48.8995984845 0.273462347256
3584074376569429248 nan nan nan nan nan nan nan nan nan nan nan nan nan 28.2748809474 0.443817450537
6072902989962065152 nan nan nan nan nan nan nan nan nan nan nan nan nan 9.72757921904 0.239312620169
6053512002893768704 nan nan nan nan nan nan nan nan nan nan nan nan nan 25.8436092556 0.312666621256
2100451625808756608 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.93299108752 0.286796577725
2100451625808756608 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.93299108752 0.286796577725
6245870737539431168 nan nan nan nan nan nan nan nan nan nan nan nan nan 68.2713251064 0.663836577733
2159653729891003648 nan nan nan nan nan nan nan nan nan nan nan nan nan 21.8281299971 0.273705224547
4238527749241560704 nan nan nan nan nan nan nan nan nan nan nan nan nan 10.0527366207 0.291850796787
2645940372504612608 nan nan nan nan nan nan nan nan nan nan nan nan nan 16.2254391825 0.240361326777
4745373128987792640 nan nan nan nan nan nan nan nan nan nan nan nan nan 57.5824400385 0.573103346511
359058441314838528 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.03824753801 0.306165573016
3096441725565104384 nan nan nan nan nan nan nan 0.042 0.08 6268.17 73.45 4.261 4.261 4.89810293044 0.467632639024
4583004810941085312 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.07643774332 0.22990508735
356348282588373888 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.78666875092 0.29163237075
