sourceid rave_met rave_metcorr rave_meterr rave_teff rave_tefferr rave_logg rave_loggerr lamost_met lamost_meterr lamost_teff lamost_tefferr lamost_logg lamost_loggerr tgas_parallax tgas_parallaxerr
3.072850157407327e+17 -0.03 0.113672 0.1 5231.4 76.0 3.82 0.12 0.29600000381469727 0.14900000393390656 5485.72021484375 138.9600067138672 4.574999809265137 0.4519999921321869 2.354104667235358 0.5563551740545275
3.073041541150085e+17 -0.65 -0.33889 0.09 4717.7 65.0 2.1 0.17 -0.19300000369548798 0.14800000190734863 4630.02978515625 101.3499984741211 2.308000087738037 0.48399999737739563 4.8419964320329365 0.3607086986010631
3.0731672977923955e+17 -0.42 -0.147568 0.09 4753.35 49.0 2.21 0.14 -0.061000000685453415 0.125 4483.580078125 83.5999984741211 2.194000005722046 0.4560000002384186 2.1839101156971004 0.31950623038201126
3.073269002617994e+17 -0.22 -0.0392004 0.1 6157.8 54.0 3.86 0.11 -0.10499999672174454 0.08100000023841858 6400.58984375 67.27999877929688 4.183000087738037 0.4050000011920929 1.7530446535022535 0.7600057576999788
3.073309203511813e+17 0.36 0.40813 0.12 6899.6 83.0 3.79 0.16 -0.041999999433755875 0.0949999988079071 7096.10009765625 72.69000244140625 4.017000198364258 0.3400000035762787 2.291639413598043 0.41713765254153234
3.0734889049434496e+17 -0.01 0.149812 0.08 6523.3 106.0 3.14 0.15 -0.00800000037997961 0.14300000667572021 7003.14990234375 127.4000015258789 3.8510000705718994 0.36899998784065247 3.355125037533991 0.44615240698057235
3.073576865873673e+17 -0.49 -0.222115 0.09 4898.1 49.0 2.63 0.14 -0.1599999964237213 0.1340000033378601 4712.9501953125 86.79000091552734 2.265000104904175 0.492000013589859 12.108652673054017 0.7634190799075705
3.073654518878075e+17 -0.21 -0.0343539 0.12 6166.5 83.0 3.97 0.16 0.04500000178813934 0.16099999845027924 6584.60009765625 176.8000030517578 4.0320000648498535 0.42800000309944153 4.211259793087165 0.28208988551737146
3.073835938304901e+17 -0.29 -0.0915708 0.1 5808.0 76.0 3.7 0.12 0.054999999701976776 0.16200000047683716 6127.259765625 177.57000732421875 4.125999927520752 0.5199999809265137 16.537306598409902 0.46146649890597896
3.073948294647049e+17 -1.25 -0.999625 0.2 6000.86 174.0 5.0 0.27 -0.22200000286102295 0.2329999953508377 6101.14990234375 189.72000122070312 4.247000217437744 0.6389999985694885 0.6368818181634535 0.4708064779638073
3.073975782440037e+17 -0.17 0.0191994 0.09 4991.9 51.0 3.28 0.1 -0.054999999701976776 0.08799999952316284 5026.8701171875 58.88999938964844 3.4649999141693115 0.5019999742507935 1.6518697748362774 0.5133072445134734
3.07397578244004e+17 -1.09 -0.723694 0.14 4806.8 68.0 1.82 0.15 -0.6140000224113464 0.19200000166893005 4858.77001953125 131.13999938964844 2.865000009536743 0.656000018119812 1.3519830490589972 0.29676349433521737
3.07406717933873e+17 0.01 0.153361 0.08 4770.8 64.0 3.53 0.12 -0.12700000405311584 0.15199999511241913 4904.06005859375 113.62000274658203 3.3570001125335693 0.4690000116825104 2.327260669183929 0.5810108130897015
3.074096385116334e+17 0.15 0.256922 0.1 5422.7 76.0 3.65 0.12 0.27799999713897705 0.17299999296665192 5464.91015625 167.14999389648438 3.8519999980926514 0.5690000057220459 0.6042961817394811 0.4259392745051724
3.074106005848444e+17 -0.62 -0.387971 0.12 6572.6 116.0 4.2 0.2 -0.33799999952316284 0.1589999943971634 6458.4599609375 135.75999450683594 4.116000175476074 0.4269999861717224 1.504139788503067 0.40075220758074814
3.074166822579964e+17 -0.2 -0.0306192 0.1 5231.6 76.0 4.12 0.12 -0.008999999612569809 0.16899999976158142 5598.1298828125 149.1999969482422 4.525000095367432 0.4819999933242798 1.6573855480210953 0.43549025313764955
3.0741943103706624e+17 -0.69 -0.404057 0.07 5090.6 65.0 2.88 0.12 -0.4690000116825104 0.13699999451637268 4853.7998046875 80.83000183105469 2.3320000171661377 0.6129999756813049 1.582964867326068 0.5016601001151073
3.074207367071228e+17 -0.47 -0.216416 0.09 4992.4 49.0 2.94 0.14 -0.3089999854564667 0.1550000011920929 4689.2001953125 102.83000183105469 2.3889999389648438 0.5429999828338623 2.877989944368471 0.5926418362778362
3.074259937470948e+17 -0.77 -0.495164 0.11 5420.3 74.0 3.43 0.19 -0.3100000023841858 0.2849999964237213 6065.43994140625 263.5299987792969 4.315999984741211 0.5370000004768372 8.778925694448718 0.3744906929584082
3.074426238607744e+17 -0.84 -0.455375 0.09 4267.45 65.0 0.93 0.17 -0.13199999928474426 0.07599999755620956 4090.050048828125 29.170000076293945 2.0759999752044678 0.35899999737739563 7.284148052034026 0.39476431178866844
3.074493240097535e+17 -0.82 -0.546231 0.08 5733.4 64.0 3.6 0.1 -0.39500001072883606 0.20800000429153442 6199.39990234375 189.1199951171875 4.123000144958496 0.4970000088214874 2.693600666034095 0.2892930023188745
3.0744994248527386e+17 0.5 0.49075 0.19 7500.0 204.0 4.5 0.27 -0.44999998807907104 0.2619999945163727 5752.27978515625 235.35000610351562 4.02400016784668 0.6259999871253967 1.4170223936807524 0.6638548723345294
3.074508358384703e+17 0.25 0.320818 0.1 5454.1 76.0 4.05 0.12 0.5559999942779541 0.15299999713897705 5524.22998046875 166.60000610351562 4.09499979019165 0.4740000069141388 3.5336736022822084 0.7516351743599551
3.0745492464710656e+17 -0.03 0.123135 0.15 6276.35 71.0 3.5 0.12 -0.47600001096725464 0.16300000250339508 6002.169921875 133.5500030517578 4.191999912261963 0.5099999904632568 1.006602658238591 0.4443661993215103
3.074698024138181e+17 -0.21 -0.0483728 0.1 5461.2 76.0 4.46 0.12 -0.04600000008940697 0.11599999666213989 5647.10009765625 96.4000015258789 4.454999923706055 0.48500001430511475 1.284359828682066 0.3230724650086308
3.074727917110552e+17 -0.35 -0.155971 0.1 5658.3 76.0 4.18 0.12 -0.03799999877810478 0.10199999809265137 6017.77978515625 90.18000030517578 4.408999919891357 0.4620000123977661 1.9673768313966546 0.5165109763558338
3.075368726225413e+17 -0.19 -0.0013316 0.09 5124.05 69.0 3.42 0.15 -0.035999998450279236 0.08699999749660492 4959.43017578125 56.650001525878906 3.114000082015991 0.5210000276565552 1.641795220304681 0.4169601479871982
3.0756975489214976e+17 -1.06 -0.683204 0.17 4779.4 77.0 1.54 0.23 -0.4970000088214874 0.26100000739097595 4847.06982421875 167.22000122070312 2.257999897003174 0.7210000157356262 1.5982008378178993 0.8753914804690102
3.0757298470755354e+17 0.11 0.220153 0.1 5306.25 76.0 3.88 0.12 0.16899999976158142 0.2329999953508377 5217.06005859375 207.08999633789062 3.555000066757202 0.5519999861717224 13.808558733510022 0.9849752704974297
3.075851480549453e+17 0.15 0.243511 0.1 5879.0 76.0 4.14 0.12 0.24300000071525574 0.21899999678134918 5725.93017578125 243.63999938964844 3.9839999675750732 0.5460000038146973 1.2689859149597966 0.3313429855728765
3.0758641936526515e+17 -0.26 -0.0612984 0.14 5921.58 160.0 3.52 0.27 0.0430000014603138 0.14800000190734863 6409.85986328125 162.69000244140625 4.211999893188477 0.42399999499320984 3.6279995309191033 0.31397977093627105
3.075949062206305e+17 0.0 0.132 0.09 4750.0 87.0 4.0 0.19 0.041999999433755875 0.17399999499320984 5161.240234375 143.7100067138672 3.700000047683716 0.5230000019073486 0.5286335801092629 0.764406455242597
3.076039428318264e+17 -0.4 -0.195236 0.1 5529.65 76.0 4.09 0.12 -0.09200000017881393 0.24799999594688416 5793.669921875 236.10000610351562 4.464000225067139 0.5230000019073486 1.1771549574039888 0.3404122989721838
3.076048705447626e+17 -1.06 -0.777802 0.19 5931.1 136.0 3.87 0.18 -0.753000020980835 0.4399999976158142 5936.41015625 341.260009765625 4.215000152587891 0.6050000190734863 3.0651275377958362 0.47802728413687806
3.0762672333928384e+17 -0.45 -0.148107 0.09 4329.7 49.0 1.59 0.14 0.05999999865889549 0.09200000017881393 4283.10986328125 51.9900016784668 2.3320000171661377 0.39399999380111694 0.9312020194971635 0.6017045516527387
3.07634866596348e+17 -1.52 -1.26802 0.3 5295.57 317.0 4.93 0.39 -0.45899999141693115 0.2840000092983246 6284.89013671875 255.67999267578125 4.252999782562256 0.4480000138282776 0.8759193985369014 0.32925201529570086
3.076402610752968e+17 -1.09 -0.777969 0.18 5630.6 94.0 3.12 0.25 -0.28299999237060547 0.2840000092983246 6319.77978515625 280.3699951171875 4.026000022888184 0.5270000100135803 0.9953729130941116 0.5731396454425504
3.07646205310934e+17 -0.42 -0.206245 0.1 5375.9 76.0 3.9 0.12 -0.08500000089406967 0.27399998903274536 5778.7001953125 256.82000732421875 4.573999881744385 0.4970000088214874 2.736701294982382 0.3406491340276929
3.076580250600306e+17 -0.04 0.0891504 0.12 6638.0 83.0 4.42 0.16 -0.2750000059604645 0.20000000298023224 6297.31982421875 179.3300018310547 4.302999973297119 0.45899999141693115 3.4507467293872973 0.2664953666625434
3.076693294139428e+17 -0.54 -0.32191 0.09 6296.9 70.0 4.32 0.12 -0.19300000369548798 0.2029999941587448 6399.52978515625 200.49000549316406 4.2789998054504395 0.4230000078678131 1.517003681874232 0.4262233381935476
3.076747582526117e+17 -0.97 -0.615247 0.09 4870.4 65.0 1.88 0.17 -0.48100000619888306 0.32100000977516174 4938.93017578125 225.16000366210938 2.6649999618530273 0.7450000047683716 3.271892778106467 0.8531072084617572
3.076747582545395e+17 -0.74 -0.414786 0.09 4829.4 65.0 2.03 0.17 -0.35600000619888306 0.2370000034570694 4864.68994140625 154.97999572753906 2.3420000076293945 0.6359999775886536 3.2953168503103107 0.2963553764763412
3.0770939286887565e+17 -0.2 -0.0217632 0.1 5980.8 76.0 3.82 0.12 -0.17000000178813934 0.2639999985694885 5844.22998046875 244.77000427246094 4.4029998779296875 0.5529999732971191 1.8075183252935527 0.45238107202070693
3.0775863037456525e+17 -0.49 -0.207031 0.09 4855.5 49.0 2.23 0.14 0.0 0.26899999380111694 4845.740234375 212.7100067138672 2.9809999465942383 0.5529999732971191 1.9738689493977013 0.39429785257689615
3.0778024265001024e+17 0.18 0.275852 0.1 5421.3 76.0 3.78 0.12 0.47699999809265137 0.3490000069141388 5446.7900390625 365.1700134277344 3.696000099182129 0.5770000219345093 3.7232420267283675 0.2964556801630941
3.0778398786148774e+17 -0.26 -0.0724656 0.1 5801.8 76.0 3.88 0.12 0.10400000214576721 0.28299999237060547 5820.85986328125 305.5199890136719 4.1529998779296875 0.6140000224113464 2.466736783232011 0.37369509276438034
3.0784064707106765e+17 -0.38 -0.167239 0.09 5748.1 57.0 3.73 0.08 -0.06400000303983688 0.10300000011920929 6046.330078125 92.79000091552734 4.182000160217285 0.5109999775886536 2.265721395346644 0.3422017250708981
3.0793362452147174e+17 -0.22 -0.0480504 0.1 6229.8 54.0 4.16 0.11 0.03500000014901161 0.09099999815225601 6310.2001953125 86.98999786376953 4.099999904632568 0.4569999873638153 2.6145144330853634 0.3076925130248683
3.0833955047077005e+17 -0.06 0.0835032 0.1 5997.0 76.0 4.05 0.12 -0.11100000143051147 0.11100000143051147 5789.6201171875 93.80000305175781 4.421999931335449 0.47200000286102295 1.281861635395273 0.5494551654138412
3.0836662594475315e+17 -0.61 -0.386635 0.29 6132.2 404.0 4.44 0.43 -0.13699999451637268 0.21400000154972076 6310.5 218.02999877929688 4.0980000495910645 0.5040000081062317 3.7518879840671655 0.35755737988354414
3.083703711562344e+17 -0.0 0.139997 0.12 6324.0 83.0 3.72 0.16 0.1940000057220459 0.1509999930858612 6368.22021484375 179.1300048828125 3.989000082015991 0.49900001287460327 0.9870158137980751 0.3778409590094605
3.083727419781801e+17 -0.49 -0.269869 0.14 5365.1 160.0 4.03 0.27 -0.39100000262260437 0.3190000057220459 5848.2099609375 284.3599853515625 4.242000102996826 0.5879999995231628 1.4702620688555774 0.4631543497946551
3.083837370944577e+17 -0.55 -0.266042 0.09 4793.0 65.0 2.44 0.17 -0.289000004529953 0.19099999964237213 4692.8798828125 130.0500030517578 2.3959999084472656 0.5619999766349792 1.6727030289743736 0.6208562766978384
3.0840325342584474e+17 -1.05 -0.687747 0.14 4866.77 68.0 1.85 0.15 -0.4580000042915344 0.21799999475479126 5025.7099609375 158.58999633789062 3.1679999828338623 0.6320000290870667 0.24025102089809616 0.8009355846521377
3.0846314244981696e+17 -1.49 -1.13631 0.18 5280.9 94.0 2.39 0.25 -0.7429999709129333 0.3140000104904175 5955.4501953125 252.39999389648438 4.083000183105469 0.593999981880188 1.3629419167750028 0.8681360786691202
3.084671968989316e+17 -0.5 -0.213157 0.08 4700.2 55.0 2.17 0.12 -0.18799999356269836 0.08699999749660492 4655.41015625 54.040000915527344 2.430000066757202 0.460999995470047 0.9076844252954951 0.31441254413399594
3.084765083880366e+17 -0.55 -0.314471 0.12 6155.4 116.0 3.81 0.2 -0.3199999928474426 0.20600000023841858 6259.509765625 196.4499969482422 3.9779999256134033 0.515999972820282 10.066455862474662 0.3942684306451052
3.084859229563402e+17 -0.51 -0.292322 0.12 6489.7 116.0 4.2 0.2 -0.2240000069141388 0.25200000405311584 6531.10986328125 249.24000549316406 4.163000106811523 0.4259999990463257 5.723955333800184 0.25291623577184325
3.084874004247351e+17 -0.32 -0.122849 0.12 6157.8 83.0 3.91 0.16 0.029999999329447746 0.16899999976158142 6301.8701171875 183.3000030517578 4.211999893188477 0.4740000069141388 4.770450210453653 0.5659941320929617
3.084915579530784e+17 -0.82 -0.546584 0.12 6475.1 116.0 3.61 0.2 -0.5130000114440918 0.16899999976158142 7008.89013671875 85.9800033569336 4.285999774932861 0.2029999941587448 2.186511745038368 0.3820577746136428
3.085038930999593e+17 -0.34 -0.148804 0.12 6398.8 83.0 4.22 0.16 0.0020000000949949026 0.14399999380111694 6492.66015625 153.64999389648438 4.13700008392334 0.414000004529953 2.0278234402709625 0.2690004774490908
3.0851110864501466e+17 0.07 0.1918 0.1 5654.25 76.0 3.8 0.12 0.16500000655651093 0.17599999904632568 5615.89990234375 175.5500030517578 4.171000003814697 0.5299999713897705 1.1184313649295223 0.3086476243560193
3.0851371998434624e+17 -0.19 -0.0320844 0.12 6375.8 83.0 4.46 0.16 -0.1459999978542328 0.1979999989271164 6057.830078125 193.19000244140625 4.090000152587891 0.5809999704360962 5.144027704729128 0.3314759703896881
3.085171559589673e+17 -0.53 -0.253126 0.09 4742.5 65.0 2.55 0.17 -0.13699999451637268 0.08699999749660492 4651.85986328125 54.939998626708984 2.5439999103546143 0.4790000021457672 2.2668506955501493 0.276371103361072
3.0853124345090944e+17 -0.06 0.0622072 0.1 5023.6 76.0 4.85 0.12 0.01899999938905239 0.14000000059604645 5109.7001953125 106.26000213623047 4.7179999351501465 0.3479999899864197 7.856751149838837 0.2613903987595165
3.085362943324545e+17 -0.12 0.0230886 0.12 6643.85 83.0 4.51 0.16 0.02199999988079071 0.13300000131130219 6255.4599609375 138.52000427246094 3.888000011444092 0.5370000004768372 3.66893147481807 0.4238894384917963
3.0855598246271155e+17 -0.68 -0.432164 0.12 6095.8 116.0 3.93 0.2 -0.0860000029206276 0.19200000166893005 6296.9501953125 201.0800018310547 4.144999980926514 0.4869999885559082 2.894833613721271 0.3035810427233654
3.08588314977119e+17 -0.34 -0.162778 0.08 4830.8 64.0 4.71 0.12 -0.07500000298023224 0.17900000512599945 5020.47021484375 133.3000030517578 4.683000087738037 0.3529999852180481 2.3395385422963235 0.24680939495483561
3.085885211355489e+17 -0.09 0.0594576 0.1 5790.3 76.0 4.06 0.12 -0.11900000274181366 0.26499998569488525 5834.35009765625 256.8699951171875 4.26800012588501 0.6190000176429749 6.049335316877635 0.3212014143193116
3.085951525642592e+17 -0.95 -0.603798 0.09 4607.1 65.0 2.04 0.17 -0.3619999885559082 0.17399999499320984 4776.080078125 114.08000183105469 2.421999931335449 0.5910000205039978 2.9607747044201087 0.2760635906729236
3.0953241750837376e+17 -0.43 -0.191734 0.08 5024.1 70.0 3.2 0.1 -0.2199999988079071 0.1469999998807907 4905.81982421875 104.76000213623047 3.0989999771118164 0.515999972820282 2.0995555308119456 0.5988516122900955
3.0957715388704794e+17 0.29 0.3629 0.12 6500.15 83.0 3.58 0.16 -0.14399999380111694 0.19900000095367432 6872.43017578125 172.47000122070312 4.123000144958496 0.37599998712539673 2.103497731318512 0.4088408070112509
3.096121664604324e+17 -0.75 -0.419478 0.08 4863.83 55.0 1.93 0.12 -0.3190000057220459 0.0820000022649765 4852.41015625 43.5099983215332 2.385999917984009 0.5210000276565552 2.7631115599384324 0.2684913290285974
3.096264944731903e+17 -0.36 -0.151469 0.09 5734.8 57.0 3.76 0.08 -0.12099999934434891 0.11699999868869781 5878.2900390625 100.4800033569336 4.427999973297119 0.4729999899864197 -0.568776921934533 0.5797633514242814
3.096790305113683e+17 -0.56 -0.32958 0.08 5752.3 64.0 4.01 0.1 -0.1289999932050705 0.10899999737739563 6054.41015625 99.5 4.256999969482422 0.4650000035762787 1.706870996720273 0.3758726263889115
3.0973441840960896e+17 -1.36 -1.0546 0.19 5316.9 136.0 3.52 0.18 -0.6629999876022339 0.2630000114440918 5969.85009765625 212.88999938964844 4.23799991607666 0.5099999904632568 1.2663031249238759 0.5046552464930447
3.097447950505884e+17 -0.35 -0.151163 0.1 6347.97 54.0 4.02 0.11 -0.04699999839067459 0.1080000028014183 6507.22998046875 106.8499984741211 4.159999847412109 0.3799999952316284 6.805385306658488 0.9822297689988778
3.097463068790825e+17 -0.1 0.0602232 0.1 6226.5 54.0 3.76 0.11 0.1899999976158142 0.1720000058412552 6774.77978515625 201.5500030517578 3.9820001125335693 0.40799999237060547 -0.3608453592232115 0.854411554305168
3.097812507338442e+17 -0.26 -0.0675664 0.1 5545.6 76.0 3.72 0.12 -0.052000001072883606 0.25 6020.1298828125 257.8999938964844 4.2820000648498535 0.5550000071525574 4.932015480423362 0.3142263261044194
3.09817259738624e+17 -0.27 -0.0842862 0.1 6275.9 54.0 4.0 0.11 0.02199999988079071 0.10300000011920929 6526.509765625 101.33999633789062 4.2170000076293945 0.38100001215934753 0.87331189517256 0.971406928487385
3.09853784140506e+17 -0.7 -0.42642 0.11 5080.1 74.0 3.25 0.19 -0.5320000052452087 0.21199999749660492 4848.47021484375 142.02999877929688 2.6019999980926514 0.6679999828338623 4.5095457214391965 0.3491934790871073
3.098807221761002e+17 -0.25 -0.0951092 0.12 6241.87 83.0 4.98 0.16 -0.09000000357627869 0.19300000369548798 5815.919921875 165.63999938964844 4.388000011444092 0.6010000109672546 1.5719705392812355 0.28042830420948517
3.098914424144717e+17 0.24 0.311836 0.12 6071.6 83.0 4.11 0.16 0.28700000047683716 0.19099999964237213 6109.35986328125 236.4600067138672 3.9049999713897705 0.5839999914169312 1.9459010957459806 0.9854466825569294
3.100047608326259e+17 0.19 0.285009 0.1 5667.1 76.0 3.72 0.12 0.19699999690055847 0.15199999511241913 5825.72998046875 160.72000122070312 4.039999961853027 0.5709999799728394 1.5197805228802497 0.7519901956187371
3.1018927262632474e+17 -0.62 -0.375366 0.11 5817.5 104.0 3.81 0.16 -0.34700000286102295 0.1420000046491623 6083.22021484375 122.04000091552734 4.144999980926514 0.5040000081062317 0.47796870520619644 0.3220486127680883
3.111984868613514e+17 -0.22 -0.0226856 0.09 5356.6 69.0 3.33 0.15 -0.05700000002980232 0.1809999942779541 5532.31982421875 159.8000030517578 3.7300000190734863 0.6520000100135803 0.9820970289243138 0.44558673976761654
3.1335445736470464e+17 -0.0 0.10624 0.12 6239.01 83.0 4.99 0.16 0.12399999797344208 0.1080000028014183 5931.14990234375 105.2699966430664 4.410999774932861 0.4690000116825104 2.608779682666006 0.26422914562169497
3.133632190983739e+17 -0.21 -0.0337613 0.1 6200.1 54.0 3.95 0.11 -0.3230000138282776 0.10999999940395355 6137.10009765625 87.9800033569336 4.308000087738037 0.44999998807907104 -0.06643147310033926 0.8754900195749646
3.1337036592356774e+17 -0.13 0.0327798 0.1 5677.25 76.0 3.88 0.12 -0.11400000005960464 0.14800000190734863 5680.43994140625 130.6699981689453 4.105999946594238 0.5730000138282776 3.4865549149049078 0.8146827841181484
3.1339280283310566e+17 -0.53 -0.332743 0.12 6214.84 116.0 4.99 0.2 -0.1340000033378601 0.1340000033378601 6102.85009765625 124.12000274658203 4.363999843597412 0.453000009059906 4.0519671814806175 0.3794754289161869
3.134068903258336e+17 -0.35 -0.162991 0.1 5853.1 76.0 4.42 0.12 0.035999998450279236 0.12099999934434891 5846.240234375 111.61000061035156 4.302999973297119 0.5249999761581421 2.177091471410475 0.39078175136785415
3.1340778367903066e+17 -0.28 -0.0882816 0.1 5670.7 76.0 3.86 0.12 -0.008999999612569809 0.12300000339746475 5865.830078125 109.38999938964844 4.473999977111816 0.4830000102519989 3.55650806848786 0.2847894866152073
3.1340785239850765e+17 -0.45 -0.241854 0.1 6598.7 54.0 4.23 0.11 -0.19699999690055847 0.08500000089406967 6668.47998046875 67.70999908447266 4.181000232696533 0.3330000042915344 0.21888845301075655 0.6340922330714603
3.134213901354332e+17 -0.23 -0.0106957 0.09 4818.0 49.0 2.73 0.14 0.09000000357627869 0.08299999684095383 4657.5400390625 56.459999084472656 2.6059999465942383 0.41499999165534973 1.850694190062927 0.8238304813550628
3.134264753771657e+17 -0.87 -0.611041 0.12 6632.7 116.0 4.16 0.2 -0.3709999918937683 0.1979999989271164 6705.2099609375 175.39999389648438 4.214000225067139 0.34299999475479126 3.0662162370529407 0.44617981611484275
3.134288805588513e+17 -0.33 -0.137801 0.1 6109.43 54.0 4.13 0.11 0.03500000014901161 0.12300000339746475 6317.5 127.51000213623047 4.243000030517578 0.4390000104904175 2.9816746161031795 0.2585959537181854
3.134407003088493e+17 0.25 0.3095 0.19 7500.0 204.0 4.5 0.27 -0.20999999344348907 0.1379999965429306 6835.009765625 117.83000183105469 4.0980000495910645 0.34700000286102295 4.72055558843328 0.5111059616599164
3.1346722602600525e+17 -0.35 -0.15448 0.1 5342.05 76.0 4.13 0.12 -0.041999999433755875 0.12800000607967377 5738.18994140625 109.66999816894531 4.539000034332275 0.46700000762939453 1.3566572482957788 0.44931206077334646
3.134758159605975e+17 0.05 0.163485 0.1 6229.0 54.0 4.27 0.11 0.1469999998807907 0.10199999809265137 5929.83984375 99.66999816894531 4.0320000648498535 0.5590000152587891 2.9358379683491918 0.28507618870258955
